cajon,0
faisal,0
karokaro,0
per,73
info,1184
nanti,602
tersebut,1077
temukan,41
offline,158
lemari,21
set,46
nyampe,732
kuitansi,3
wa,169
menahan,9
nga,53
salurkan,1
knpa,215
trimakasih,685
banyak,499
orderan,567
sm,163
berarti,453
smpe,371
klw,110
iy,94
..,9592
mslhnya,15
liat,213
stutus,1
order,1635
dr,1776
tglRE_NUMBER,28
masa,295
pelapaknya,601
jelsa,0
penjualnyanya,0
kurang,338
bagus,79
masalahnya,212
pernah,437
bls,65
pdhl,210
statusnya,602
online,416
ntr,16
mlm,79
batas,450
akhir,51
jika,829
ajh,28
RE_NON_ASCII,826
kabari,35
dirumah,160
kabri,0
belanja,484
tiba,579
semuanya,52
invalid,27
#RE_TRANSACTION,441
mudahRE_NUMBERan,22
terahir,9
jug,10
nanya,211
plis,4
aku,556
diantar,126
trus,420
japan,2
brg,1032
manaaaaaa,4
manaaaa,9
manaaa,9
telat,143
hr,417
nih,549
on,138
time,42
manaaaaa,7
tanggungjwb,20
donk,194
mana,1037
sayaaaaa,15
tanggung,158
jwb,67
yth,61
adm,2
menanyakan,409
kode,1407
ditemukan,72
pencarian,48
betul,226
tsb.mohon,0
besok,713
kembali,976
hal,320
ini.karena,0
menurut,414
perhitungan,2
sampai.jika,0
cs,1273
kerjasamanya,82
ucapkan,26
selesai,468
emang,119
gampang,14
cari,248
duit,137
ilang,36
!,2006
silahkan,141
jawaban,504
gini,417
becus,14
sih,434
sampaikan,87
tetangga,123
investasi,3
eh,76
menyatakan,85
sebenernya,18
customer,241
complain,82
tu,101
jawab,367
kaya,176
gunanya,17
ak,20
kontak,161
ce,2
ternyata,445
ngomong,34
anda,401
ngebantu,7
RE_NUMBERx,228
persis,11
pemecahan,4
ikhlaskan,2
nunggu,887
ntah,13
idi,2
lakukan,302
selalu,417
hub,339
urgent,184
mba,1252
mikha,288
kepastian,210
sekaranh,1
sabtu,420
senin,403
nyampai,187
tangan,201
iyaa,214
catat,20
RE_INVOICEv,42
tiket,141
buat,529
klo,1031
boleh,287
tau,712
tim,153
brang,337
domisi,1
cirebon,39
skrg,818
surabaya,196
hri,182
knp,578
trs,175
betah,0
bgt,155
perjanjian,34
-,609
minggu,1093
pRE_NUMBERybfRE_NUMBERzdRE_NUMBERdsRE_NUMBER,0
sengaja,96
lalu,666
pesanannya,115
tracking,585
muncul,140
diinformasikan,21
resinya,723
mbak,903
coba,726
cuman,189
asal,85
doang,91
sabtunya,0
referensi,62
berati,22
kerumah,57
penipuan,126
min,1356
infonyaRE_NON_ASCII,3
dmn,95
y,678
parah,53
tuh,222
wahana,654
komplainan,7
layar,9
mitra,14
sampenya,27
lima,18
tutup,188
tokonya,77
teguran,21
lah,312
kalo,1396
ready,158
ngapain,36
jualan,109
dia,754
note,62
model,21
begitu,345
dikirm,63
brng,147
kmren,129
mhn,241
trims,500
mksdnya,38
iu,2
tq,203
manaaaaaaa,5
sayaaaaaa,10
kiriman,401
yes,695
sayaaaa,5
sayaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1
sayaaaaaaaaaaaaaaaaa,1
sayaaaaaaaaaaaa,1
sayaaaaaaaaaa,1
sayaaaaaaaa,2
RE_NUMBERhr,59
lho,133
tanggunghwb,1
kurirnya,168
in,123
semalam,73
kesepakatan,68
jamRE_NUMBER,15
%,95
biasanya,363
RE_NUMBERminggu,100
misalkan,61
tibaRE_NUMBER,71
chuph_lishRE_MENTION,6
com,308
jmRE_NUMBER,2
blg,54
pengecekan,140
suruh,452
tdak,54
phak,3
sendiri,289
pun,492
sampaiRE_NUMBER,268
habis,158
refund,486
follow,206
jgn,286
buang,40
badan,6
gtu,99
manaaaaaaaaaaa,0
taanggungjwb,1
manaaaaaaaaaaaaaaaaaaaaaaa,0
RE_EMAIL,131
sayaaaaaaa,7
ta,18
ggung,0
samapi,90
siang,1325
bapak,102
ibu,183
sebenarnya,96
tandaRE_NUMBER,20
difollow,13
supplier,6
memesan,213
history,290
perhatian,45
salam,80
lenny,2
sebentar,277
siappp,9
apapun,111
bosku,34
RE_NUMBERkali,10
nelvon,1
khawatir,54
wong,10
merasa,274
bukannya,53
kpan,53
mengganggu,21
ini.dengan,1
anehnya,19
memberi,85
menggunakan,765
setelah,535
trnyaya,1
disampaikan,40
entah,37
pertanyaanya,1
karna,625
mika,15
jipan,1
penbelian,5
penjelasannya,109
tbuka,0
saja.dan,0
dikembangkan,0
dlm,178
akunn,0
saya.terimakasih,1
reguler,86
okey,118
midoya,0
auto,23
feb,286
indomaret,156
hingga,537
telp,301
hubungi,1144
duga,2
fiktif,28
itikad,22
memutuskan,2
expedisi,180
telusuri,20
tanya,1038
smpai,662
skrng,332
normer,0
berikutnya,36
lunasi,47
notifikasi,225
terbayar,26
tindaklanjut,2
berkali-kali,18
response,44
musti,6
:(,70
mengkompirmasikan,0
peanan,1
melunasinya,1
pekan,11
sampainya,201
balsanya,0
melulu,14
sekalipun,6
msuk,27
jelas,705
pengen,61
penjelasan,141
balas,214
sampak,1
kah,191
gan,1412
pesenan,414
cobahubungi,0
dmna,25
mna,90
bandung,218
kulon,8
kiara,14
condong,12
jauh,76
amat,43
mbaa,18
gmana,109
mengerti,66
dimana,402
bamdung,0
bukalapakak,0
menjadi,162
balasan,196
memenuhi,20
trans,60
dikirimkan,258
tanpa,187
kadih,3
terimah,49
novel,20
tere,0
liye,0
mempengaruhi,1
jadwal,56
:),406
paddock,1
rRE_NUMBER,9
vRE_NUMBER,10
warna,121
hitam,59
RE_NUMBERh,0
RE_NUMBERzdp,0
cairkan,56
bagai,93
nmr,420
hp,585
stok,119
tersedia,40
bgitu,23
kompirmasi,25
deh,272
dah,394
bantu,1036
balesnya,5
bannya,3
RE_NUMBERcRE_NUMBERrcRE_NUMBER,5
sampeRE_NUMBER,90
msh,283
antarRE_NUMBER,1
sehak,1
telRE_NON_ASCIIh,0
du,13
kRE_NON_ASCIIrang,0
satria,13
bekasi,128
i,97
RE_NON_ASCIIpril,0
kRE_NON_ASCIImi,0
perhRE_NON_ASCIItiannta,0
trmk,2
rumahku,1
dikrim,36
ulangboleh,0
jangan,550
dsisni,0
sms,264
gojek,368
gk-RE_NUMBER,66
cepetan,5
tambayong,2
bosen,8
ngk,73
gembok,6
sepeda,37
lunas.tapi,1
hampir,347
baranh,6
tak,289
kemaron,1
telpon,288
demgan,3
iyah,159
ingintau,1
selaly,1
medan.mengunakan,1
b,32
brkali,1
direspon,172
rasa,82
menungu,7
bergabung,9
tai,26
pesanaan,6
mbk,139
trimakasi,39
pantau,31
soal,254
butuhkan,44
masalah,712
beberapa,242
smartwatch,4
knapa,150
skarang,102
sampr,2
sdangkan,15
baju,133
berbarengan,5
visitor,1418
uploaded,1418
screenshot_RE_NUMBER-RE_NUMBER-RE_NUMBER-RE_NUMBER-RE_NUMBER-RE_NUMBER,150
png,1625
url,1420
RE_URL,1613
type,1425
image,1413
size,1441
hallo,197
blRE_NUMBERegtvinv,0
pesana,96
masi,76
janji,145
taguhan,2
boz,13
pesananku,66
dri,517
jumat,369
lngsung,27
samapai,115
sdh.mksh,0
dikatakan,30
tertahan,44
pusat,126
vape,14
rafa,3
store,78
dp,53
kemana,190
dpnya,3
gagal.kapan,0
ulang,366
menghubunginya,14
agak,79
susah,164
memberikan,154
permintaan,43
bila,181
jersey,25
barca,0
transfer,997
bni,66
sesuai,857
instruksi,2
rp,369
RE_NUMBEReRE_NUMBERps,1
konfirmsinya,1
justru,46
itu.saya,0
konfirmasinya,263
tks,442
irni,2
nerima,116
kelamaan,120
kebuka,3
ketempat,28
catnya,0
kirimanku,1
masohi,2
chatt,27
td,417
mengalami,90
kesulitan,55
membuka,18
RE_NUMBER-aRE_NUMBERcf-RE_NUMBERbdf-bRE_NUMBER-RE_NUMBERabRE_NUMBERaeaRE_NUMBER,0
dibayar,201
pkl,32
dg,520
tipe,7
the,33
same,253
day,319
dibutuhkan,41
herbal,11
si,468
seller,691
kesal,27
ngga,214
kesalhn,0
memakai,133
hello,42
pressman,3
sampah,5
menekan,17
tombol,61
typo,2
charger,20
laptop,40
acer,7
pdhal,108
invoice,327
#RE_INVOICE,454
adalah,454
pembelianmu,219
RE_NUMBERoRE_NUMBERoRE_NUMBERm,1
ingat,113
sifatnya,101
rahasia,104
dpat,18
ouh,20
apps,9
syang,1
trtertera,1
riwayat,55
sehari,74
hrinv,0
barusan,171
imel,14
tsb,448
miss,9
komunikasi,52
antara,55
hrs,184
RE_NUMBERdRE_NUMBER-efRE_NUMBER-RE_NUMBEReba-RE_NUMBERcc-abdRE_NUMBERdRE_NUMBERbRE_NUMBER,0
barangku,16
antar,242
trakking,0
ttp,67
kemungkinan,52
dibawa,51
kabar,513
tanggapi,26
tansaksiRE_TRANSACTION,0
melihat,75
purwakarta,12
rabu,218
sekrng,18
jaga,11
kepercayaan,40
konsumen,196
ahwRE_NUMBER,19
seminggu,425
halo,425
tiga,72
belon,11
melebihi,66
pengiriman.apa,0
lapor,92
sering,189
case,57
spt,87
mainan,20
u,60
ultah,13
anak,118
terlewat.saya,0
ditagih,4
ok.saya,9
konfirmasiny,8
menemukan,50
bersedia,18
utk,797
mengirimkan,295
RE_NUMBERudqyinv,0
tentang,201
sayaa,32
terakhir,322
dj,2
plw_gateway,0
lagii,14
yak,12
tdi,123
wkwkwk,3
kaka,56
hehe,30
batalin,142
sejenis,11
berhenti,12
blum,1101
update,431
histori,295
memperlambat,4
remittance,0
terlanjur,77
no.trasansinya,0
. ..,14
nokia,18
nominalnya,13
agung,28
riadi,0
pengirimnya,42
ap,50
ditinjau,7
indikasi,14
cz,13
atministrator,0
memblokir,2
p,82
pembelianRE_NUMBERyahz,0
pertama,307
login,57
pakek,27
facebook,15
pas,212
lihat,272
tetep,73
irfan,3
permisi,49
bertanya,89
muslimah,0
nomernya,32
ibuk,3
situ,76
tanggalkan,0
tempat,319
berrarti,0
nnti,66
malam,450
masRE_NON_ASCII,1
samaRE_NUMBER,31
dibukalapak,89
sedang,357
error,82
permasalahan,85
ditentukan,71
peraturan,12
aplikasi,488
searching,22
jadi,1545
cara,602
ngirin,0
foto,120
img_RE_NUMBER_RE_NUMBER,42
jpg,363
jpeg,528
dewi,14
is,30
gunakan,133
tepat,80
dikasih,93
siapa,303
puluhan,10
tanda,85
waduuuh,1
transsksi,4
slm,4
beres,55
thx,260
tlg,281
credit,25
RE_NUMBERrb,134
+,142
bilang,584
dikonfirmasi,103
dicancel,154
kirimnya,110
dichat,42
fasilitas,24
lampirkn,1
gambar,55
RE_NUMBERvvqRE_NUMBERnv,0
psn,22
saos,0
keju,3
pertgl,3
kodr,2
sktg,0
kt,26
pengirim,255
an,168
kita,315
dikantin,0
terang,17
gaptek,3
ngerti,60
screenshoot,29
sbg,44
harap,167
ditahan,32
investigasi,28
saran,75
antisipasi,4
sebelum,365
pak,1819
maksud,164
infokan,93
setia,31
paketan,134
tiki,230
kiranya,21
itupun,5
konfirmasikan,46
kendala,434
pulsa,362
bener,132
tlng,72
bsa,151
yaaa,83
gosend,567
pending,64
kepending,4
system,94
cepet,170
garaRE_NUMBER,27
server,26
down,7
historynya,13
track,108
mengetahui,44
statys,1
penjualnya,161
boss,123
berupa,161
obat,34
penggunaannya,2
estimasinya,55
diataskah,0
acara,25
keluar,127
takutnya,68
dateng,173
jtRE_NUMBER,24
nmor,68
yaa,437
dimulai,17
mhon,108
mnghubungi,14
doong,1
urgentx,0
mo,68
maunya,22
sbelum,8
penting,88
rak,26
jilbab,18
meskipun,27
komplainnya,8
kesalahan,196
thanks,492
mf,33
kshkan,0
resiko,7
cp.zafir,0
RE_NUMBERwarna,0
RE_NUMBERinRE_NUMBER,3
artika,0
a,219
bintara,6
rtRE_NUMBER,37
kl,238
kec,71
barat,159
kab,49
code,30
heru,2
artinya,88
pngiriman,75
smlm,11
prubahan,2
RE_NUMBERRE_TRANSACTION,339
confirm,59
nyampee,1
bang,123
kaos,81
tik,4
tok,1
for,50
cewe,5
abangnya,2
tpi,578
dissserumah,0
ad,400
bernama,84
harun,3
menerimanya,47
alfamar,1
datangnya,48
bgaimana,25
nyaman,53
permula,0
paketnya,133
mengantar,38
aduhhhh,1
... .,1
pakaiiii,0
le,4
kebantenan,0
kecamatan,98
semper,2
timur,134
cilincing,0
mesjit,0
mi,24
at-taufiq,0
rumahnya,5
pohon,12
belimbing,0
mesjid,3
at,71
taufiq,0
rey,0
seblmnya,7
dijwb,6
khwtr,1
miskomunikasi,4
shg,7
sepatu,199
katak,1
dpt,317
jml,5
sp,11
lwt,79
wkt,40
sebaguan,0
berlaku,25
hangus,25
deengan,0
viucher,0
s,120
ditindaklanjuti,91
bicara,22
tbRE_NUMBER,1
informasinya,341
tindaklanjutnya,15
kunjung,173
tksh,21
sisanya,15
mw,90
dkirim,82
kata,433
bc,1
eclat,0
femme,0
okay,153
berikut,154
jdRE_NUMBER,341
bgmn,99
siusah,0
keluhan,88
kosong,315
mencoba,69
mengirim,331
tanggapan,186
perantara,2
tindaklanjuti,28
baiknya,91
selaku,55
pengguna,24
kejadian,72
check,95
terlebih,55
blRE_NUMBERmcxxtinv,0
bdoadRE_NUMBER,0
jnenya,25
diretur,20
mengisi,20
seeaktu,0
app,45
akRE_NUMBER,3
sport,24
kunci,19
l,46
camo,0
ghilli,0
suit,1
RE_NUMBERd,15
transper,17
senilai,55
nyaRE_TRANSACTION,3
nggu,16
RE_NUMBERuvcdinv,0
ketetangan,0
bantuanya,209
sesuaikan,5
solusi,298
cansel,20
msukRE_NUMBER,1
handphone,57
asus,33
offfline,0
no.transaksi,229
fantoko,0
trks,0
alasan,183
diutarakan,2
meeasa,0
swkali,1
transaksiRE_TRANSACTION,89
ulfi,2
firdayati,2
daerah,126
sana,45
yaitu,129
buku,317
aljabar,0
elementer,0
seharga,37
membelinya,8
saldo,262
bukadompet,320
no.pesanan,9
no.resi,138
lacak,124
kapam,2
sebulan,42
xiaomi,35
redmi,40
RE_NUMBERa,43
crosscheck,3
asuransi,16
buyer,92
maka,177
mengulang,3
sini,145
dstatus,1
ooo,31
sblmny,4
hilaaang,0
siip,14
garut,9
selasa,176
ia,187
raja,9
minyak,10
terimalasih,1
monitoring,2
berkali,60
harj,0
tambah,29
kalaw,11
masukin,38
rek,171
kwatir,4
fikir,4
dagang,6
mesti,69
berputar,2
pusing,40
transakasi,28
terhitung,44
februari,400
mulai,143
tenang,16
perhatiannya,48
tggl,34
maret.ada,1
perjalananya.tpi,1
cepu,3
reg,292
omah,2
jamu,3
malang,68
responya,21
terimakasih.coba,1
nanang,1
kokk,3
ari,14
saputro,0
kr,3
gm,4
tlf,19
rkpxpedisi,0
melengkapi,11
tifak,2
menelpon,38
seseorang,3
fi,10
karnakan,4
proyek,4
yaudah,55
pesenanku,5
maximal,4
jawabnya,46
rt,182
rw,136
goblog,1
lemgkap,0
segoblog,0
bodoh,12
mending,85
pesen,381
jawabanya,20
doank,17
sekedar,22
bikin,119
bearati,0
estimasikan,1
sabarnya,2
mikir,1
waras,0
loh,221
awas,3
kasuska,0
dimana.terimakasih,1
disebutkan,17
satrio,3
namanya,163
security,36
tinggal,162
kami.kalibata,0
city,9
owner,2
flamboyan,1
pertanyaannya,9
apaaan,0
kaliab,0
bntu,6
kerjasama,44
jgnRE_NUMBER,2
brrti,27
sadarkah,0
sadar,12
dtng,66
dmb,0
tanggungjawab,11
tnggungjawab,0
tungguRE_NUMBER,9
sayaana,0
boots,2
safety,7
sekalian,39
biaya,203
tamba,0
kayak,90
ajaRE_NON_ASCII,0
pemesanan,356
bri,89
keterangannya,49
kadaluarsa,57
barangnay,0
emblem,2
taruna,5
barangya,16
bonform,0
nobleman,0
release,0
paymentnya,0
daftar,54
dilakukan,169
pembatalan,217
iklan,53
kirain,22
langsg,0
kirim.gataunya,0
lngsh,0
id,197
nose,0
k,353
maksimal,89
konsisten,19
paham,99
sistem,302
km,55
cpt,58
malah,698
bgini,25
critanya,2
ah,20
tolol,15
okedeh,6
mongomong,0
sebut,9
:d,43
beda,169
benua,0
bilng,7
ditmpt,1
ditmpat,0
RE_NUMBERorang,0
bangbang,0
kenapaa,1
tulisan,60
mass,44
trtuliss,0
pgiriman,8
bsok,46
gmna,339
wilayah,24
tpii,1
kermh,0
ooooo,2
gtuuu,1
kirainn,0
gimnaaa,1
hehehe,20
la,28
ndak,63
titip,14
kluarga,6
semoga,148
sehat,4
sllu,12
tefund,0
direfund,44
om.ini,0
datengRE_NUMBER,20
senen,22
kaca,26
spion,7
vespa,3
bantar,1
huruf,3
besar,62
okk,51
yaudag,0
om,87
hubungin,104
siapp,46
omRE_NON_ASCII,0
samai,7
kejadiannya,5
enggak,28
ngalamin,9
notif,122
diinput,16
tertukar,15
pokoknya,36
penerimanya,69
salah.disitu,0
tertera,262
yuli,6
seharusnya,517
triny,1
selanjutnya,264
terhormat,14
motornya,1
mogok,1
layanan,126
dijawab,78
sdri,1
dita,1
mksh,317
psen,10
lom,154
udate,0
maksih,39
rayan,7
aq,119
like,9
tranksaksi,32
ketgn,0
hrus,43
responnya,149
nillkin,2
flipcase,1
qRE_NUMBER,3
sbb,19
ulasan,14
feedback,214
positif,33
kenyataan,27
tes,40
gantung,21
pengaduan,45
ditracking,21
bos.untuk,0
baterai,32
iRE_NUMBERe,0
bos.mohon,0
tggu,107
bentar,82
brarti,48
pilih,241
voucer,13
promo,59
untung,21
akun,409
mengapa,120
syarat,5
ketentuan,38
diamna,0
android,16
attach,10
screen-shot-RE_NUMBER-RE_NUMBER-RE_NUMBER-at-RE_NUMBER,10
RE_NUMBER-pm,7
baiklah,190
nvidblapkRE_TRANSACTION,218
ninja,483
express,135
merespon,212
one,13
resinnya,3
mengganti,70
tulis,117
mengubah,27
paparkan,0
sekian,67
diprosesnya,1
blRE_NUMBER,29
hyRE_NUMBEReinv,0
RE_NUMBERmaret,66
dikirimRE_NUMBER,66
balikin,109
kiraRE_NUMBER,215
keburu,25
berkutu,0
beras,13
ihhh,0
penjualan,79
terdeteksi,13
belun,24
aplkasi,1
myjne,0
RE_NUMBERywdh,1
=,147
RE_NUMBERlwrd,2
smanya,1
melanjutkan,21
dikonfrmasi,1
tnggu,44
konfrmasi,11
kpn,179
dikonfirmasinya,1
menuggu,4
dikira,3
diakun,6
bru,44
bos.jd,1
say,109
melalu,11
sameday,121
posisi,253
blgRE_NUMBERtRE_NUMBERvRE_NUMBERumpoydf,1
pickup,167
drivef,0
pgn,6
pergi,32
peasanan,8
medan,56
bkn,81
jt,27
jsRE_NUMBER,30
batam,101
bergerak,28
sekarang.mohon,2
telfon,78
tindakan,85
diangkat,58
dibaca,75
ngepush,1
untk,41
dikonfrmsikan,0
melalui,577
sampia,0
aktif,291
informasinyaRE_NON_ASCII,2
berikan,127
sgat,2
mudah,37
akhmad,0
tohir,0
jalan,128
konfirfasi,0
enggk,3
nyampek,106
jnt,460
urgen,10
sanpai,11
lelet,21
anat,0
ekpedisinya,15
delivery,91
kabarin,29
nomlr,0
pemotongan,3
terhadap,62
capture.jpg,7
no.tagihan,94
ok.mksh,0
kamisampai,1
diauruh,4
msk,40
imail,13
multi,2
selularRE_NUMBERRE_MENTION,1
RE_NUMBERzRE_NUMBERtmRE_NUMBERnv,1
;,183
log,41
catatan,55
menyampaikan,28
wardah,4
serum,15
lightening,3
mencatat,10
RE_NUMBERpru,1
bentuk,24
keluarkan,5
cepat,795
diambilRE_NUMBER,3
ekspedisinya,79
adakah,23
jemput,28
sepertinya,133
menunggu.saya,0
percaya,70
terbaik,17
terjadi,171
terimakasihRE_NON_ASCII,8
muter,27
tanggerang,23
ongkir,219
mahal,112
lhoh,1
pertanyakan,8
expedusi,1
casing,26
apv,1
pengembalian,307
makasi,105
RE_TRANSACTIONdan,1
tolonng,2
tanyakan,217
cantumkan,67
call,89
kalu,26
bersangkutan,38
penerima,366
petugas,21
aikmel,1
lombok,10
ntb,5
bisaRE_NUMBER,17
ketemu,50
apalagi,57
janngan,1
mengkonfirmasi,76
penerimaan,126
murah,55
ama,48
murahan,3
manalagi,1
segini,29
libur,131
berabe,3
jadinya,68
raib,7
tidur,8
ahyRE_NUMBER,17
sampaaii,0
sdah,146
panco,0
steam,5
pot,3
dibanjar,0
ahxRE_NUMBER,18
siao,5
pemilihan,6
sttus,29
drivee,0
makssimalkan,0
pelayananya,7
haduh,22
heran,20
lum,59
setahu,10
closed,5
tomatis,0
diskus,0
dng,55
meyakinkan,4
koyoe,0
bakal,55
by,105
beri,83
perlu,257
suspend,4
kebiasaan,6
pelanggaran,11
diwajibkan,0
ditanggapi,49
diberikan,117
RE_NON_ASCIIm,0
_,23
m,58
kog,61
mkstnya,0
diketik,2
mengrim,0
tlong,119
nii,10
no.tag,2
ahy,1
ud,101
ganti,401
nanyak,5
penah,1
selamak,0
aduuhhh,1
theresia,1
lwngkap,0
gang,18
pd,155
sistemnya,16
sungguh,25
memalukan,1
lporan,1
skrang,85
tauRE_NUMBER,5
dikirim.mohon,3
bantuaan,2
samping,24
tapiii,1
bogor,102
balon,1
jakarta,552
',115
simpan,40
digudang,32
centre,3
gudang,155
terma,5
kayaknya,34
bukabantuan,64
fossil,2
jacquline,1
lgs,16
ato,63
vrk,1
bakaran,1
sate,0
jne.dan,0
jm,89
saya.trus,0
kapan.no,0
centang,12
semuangya,0
ijo,3
RESI_RPX,17
jaket,98
rompi,6
yahama,0
xmax,3
malem,34
dikarenakan,118
